"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2022-04-08T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.08,"provisorisch"
"2022-04-08T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",19.46,"provisorisch"
"2022-04-08T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",29.59,"provisorisch"
"2022-04-08T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",55.38,"provisorisch"
"2022-04-08T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7.87,"provisorisch"
"2022-04-08T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",4.74,"provisorisch"
"2022-04-08T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",81.48,"provisorisch"
"2022-04-08T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-08T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.46,"provisorisch"
"2022-04-08T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.25,"provisorisch"
"2022-04-08T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.69,"provisorisch"
"2022-04-08T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",77.15,"provisorisch"
"2022-04-08T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",90.81,"provisorisch"
"2022-04-08T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.05,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.18,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.78,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.22,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",9.18,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",72.26,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",6.9,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.11,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",82.93,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-09T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7063.32,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",17.48,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.93,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.75,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",67.43,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.95,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.15,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",83.92,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-09T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7231.24,"provisorisch"
"2022-04-09T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",25.07,"provisorisch"
"2022-04-09T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.92,"provisorisch"
"2022-04-09T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.61,"provisorisch"
"2022-04-09T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",60.52,"provisorisch"
"2022-04-09T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.15,"provisorisch"
"2022-04-09T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.01,"provisorisch"
"2022-04-09T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",83.08,"provisorisch"
"2022-04-09T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-09T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.04,"provisorisch"
"2022-04-09T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.41,"provisorisch"
"2022-04-09T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.58,"provisorisch"
"2022-04-09T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",75.87,"provisorisch"
"2022-04-09T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",87.32,"provisorisch"
"2022-04-09T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.09,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.5,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.17,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",12.94,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",71.94,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",7.23,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.6,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",93.26,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-10T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13506.69,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.18,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",6.59,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.67,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",63.89,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",7.32,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.62,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",88.42,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-10T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8627.26,"provisorisch"
"2022-04-10T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",23.24,"provisorisch"
"2022-04-10T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",9.73,"provisorisch"
"2022-04-10T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",29.53,"provisorisch"
"2022-04-10T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",59.13,"provisorisch"
"2022-04-10T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.44,"provisorisch"
"2022-04-10T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.56,"provisorisch"
"2022-04-10T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",82.66,"provisorisch"
"2022-04-10T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-10T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.9,"provisorisch"
"2022-04-10T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.04,"provisorisch"
"2022-04-10T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",3.96,"provisorisch"
"2022-04-10T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",82.85,"provisorisch"
"2022-04-10T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",100.12,"provisorisch"
"2022-04-10T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.45,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.27,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",24.18,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.56,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",31.59,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",50.62,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.95,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.95,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",81.55,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-11T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",21864.33,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",41.51,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",22.3,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",45.18,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",42.73,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.8,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.17,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",73.58,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-11T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18505.99,"provisorisch"
"2022-04-11T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",36.18,"provisorisch"
"2022-04-11T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.03,"provisorisch"
"2022-04-11T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",41.54,"provisorisch"
"2022-04-11T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",45.9,"provisorisch"
"2022-04-11T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",13.85,"provisorisch"
"2022-04-11T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.93,"provisorisch"
"2022-04-11T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",75.15,"provisorisch"
"2022-04-11T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-11T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.74,"provisorisch"
"2022-04-11T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.84,"provisorisch"
"2022-04-11T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",10.08,"provisorisch"
"2022-04-11T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",74.3,"provisorisch"
"2022-04-11T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",97.11,"provisorisch"
"2022-04-11T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.54,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.37,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",35.61,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",13.66,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",47.15,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",37.65,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.35,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.47,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",86.05,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-12T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",29250.52,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",53.61,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",30.23,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",56.18,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",35.67,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",16.75,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",9.38,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",75.49,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-12T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18659.48,"provisorisch"
"2022-04-12T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",49.64,"provisorisch"
"2022-04-12T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",24.84,"provisorisch"
"2022-04-12T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",56.85,"provisorisch"
"2022-04-12T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",35.13,"provisorisch"
"2022-04-12T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.27,"provisorisch"
"2022-04-12T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.85,"provisorisch"
"2022-04-12T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",80.92,"provisorisch"
"2022-04-12T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-12T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.68,"provisorisch"
"2022-04-12T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.32,"provisorisch"
"2022-04-12T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.05,"provisorisch"
"2022-04-12T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",79.01,"provisorisch"
"2022-04-12T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",109.59,"provisorisch"
"2022-04-12T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.43,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.31,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",25.92,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.96,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",35.83,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",54.84,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.89,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.62,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",104.16,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-13T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",22120.98,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",42.15,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",21.37,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",47.82,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",53.14,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.1,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",9.69,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",99.85,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-13T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18056.07,"provisorisch"
"2022-04-13T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",52.17,"provisorisch"
"2022-04-13T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",29.43,"provisorisch"
"2022-04-13T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",54.64,"provisorisch"
"2022-04-13T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",43.86,"provisorisch"
"2022-04-13T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",19.15,"provisorisch"
"2022-04-13T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.76,"provisorisch"
"2022-04-13T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",108.87,"provisorisch"
"2022-04-13T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-13T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.86,"provisorisch"
"2022-04-13T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.31,"provisorisch"
"2022-04-13T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.41,"provisorisch"
"2022-04-13T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",84.55,"provisorisch"
"2022-04-13T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",123.99,"provisorisch"
"2022-04-13T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",3,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.98,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.27,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.61,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.07,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",26.28,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",70.9,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",20.15,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.74,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",125.9,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",2,"provisorisch"
"2022-04-14T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14636.92,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",34.03,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",15.89,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",40.71,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",67.99,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",21.03,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.22,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",115.39,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-14T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",16054.81,"provisorisch"
"2022-04-14T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",41.21,"provisorisch"
"2022-04-14T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",21.35,"provisorisch"
"2022-04-14T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",46.08,"provisorisch"
"2022-04-14T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",63.32,"provisorisch"
"2022-04-14T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",21.33,"provisorisch"
"2022-04-14T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",13.25,"provisorisch"
"2022-04-14T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",119.53,"provisorisch"
"2022-04-14T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.94,"provisorisch"
"2022-04-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.42,"provisorisch"
"2022-04-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.18,"provisorisch"
"2022-04-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",98.24,"provisorisch"
"2022-04-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",139.77,"provisorisch"
"2022-04-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",5,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.34,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.11,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.17,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",12.17,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",76.16,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.04,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.17,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",96.19,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-15T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13098.82,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",14.36,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.41,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.16,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",74.91,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.17,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.9,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",97.72,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-15T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10832.44,"provisorisch"
"2022-04-15T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",15.24,"provisorisch"
"2022-04-15T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",5.29,"provisorisch"
"2022-04-15T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",21.03,"provisorisch"
"2022-04-15T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",72.86,"provisorisch"
"2022-04-15T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.45,"provisorisch"
"2022-04-15T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",13.73,"provisorisch"
"2022-04-15T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",97.64,"provisorisch"
"2022-04-15T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-15T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.75,"provisorisch"
"2022-04-15T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.01,"provisorisch"
"2022-04-15T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.63,"provisorisch"
"2022-04-15T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",85.9,"provisorisch"
"2022-04-15T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",106.35,"provisorisch"
"2022-04-15T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-04-16T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.29,"provisorisch"
"2022-04-16T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.19,"provisorisch"
