"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-01-18T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.72,"provisorisch"
"2023-01-18T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",30.13,"provisorisch"
"2023-01-18T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",9.83,"provisorisch"
"2023-01-18T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.87,"provisorisch"
"2023-01-18T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",56.64,"provisorisch"
"2023-01-18T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-18T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-18T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-18T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-18T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",51.5,"provisorisch"
"2023-01-18T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",72.71,"provisorisch"
"2023-01-18T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.32,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.25,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",17.85,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.78,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",23.74,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",42.37,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.26,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.71,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",61.23,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-19T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14124.73,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",31.65,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",14.98,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",37.56,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",32.13,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.4,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.66,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",57.92,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-19T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13775.97,"provisorisch"
"2023-01-19T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",43.27,"provisorisch"
"2023-01-19T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",25.56,"provisorisch"
"2023-01-19T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",43.55,"provisorisch"
"2023-01-19T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",24.9,"provisorisch"
"2023-01-19T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",19.14,"provisorisch"
"2023-01-19T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.71,"provisorisch"
"2023-01-19T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",44.94,"provisorisch"
"2023-01-19T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-19T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-19T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-19T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-19T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",51.03,"provisorisch"
"2023-01-19T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",66.37,"provisorisch"
"2023-01-19T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.32,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.34,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",33.28,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",13.05,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",43.63,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",18.02,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",24.16,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",15.74,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",53.51,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-20T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15183.58,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",48.28,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",28.54,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",48.57,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",18.32,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.83,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.25,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",47.24,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-20T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",17460.88,"provisorisch"
"2023-01-20T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",51.2,"provisorisch"
"2023-01-20T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",30.35,"provisorisch"
"2023-01-20T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",51.37,"provisorisch"
"2023-01-20T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",11.9,"provisorisch"
"2023-01-20T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",28.19,"provisorisch"
"2023-01-20T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.19,"provisorisch"
"2023-01-20T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",34.38,"provisorisch"
"2023-01-20T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-20T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-20T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-20T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-20T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",40.65,"provisorisch"
"2023-01-20T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",56.62,"provisorisch"
"2023-01-20T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.4,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.34,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",26.76,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",10.89,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",34.47,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",19.36,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",23.04,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",19.17,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",40.46,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-21T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15499.96,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",41.59,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",25.3,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",40.74,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",17.89,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",21.91,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",18.96,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",41.39,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-21T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",17729.12,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",35.59,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",19.82,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.66,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",17.15,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",21.91,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",18.18,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",39.04,"provisorisch"
"2023-01-21T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-21T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-21T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-21T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-21T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",38.53,"provisorisch"
"2023-01-21T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",48.42,"provisorisch"
"2023-01-21T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.41,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.26,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.06,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.12,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.03,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",34.95,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",13.28,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.94,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",43.91,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-22T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10412.78,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",19.14,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.17,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",22.53,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",34.38,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.15,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.82,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",46.49,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-22T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10002.36,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",21.67,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",11.15,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",24.34,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",30.71,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",14.05,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.16,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",40.44,"provisorisch"
"2023-01-22T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-22T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-22T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-22T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-22T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",40.47,"provisorisch"
"2023-01-22T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",51.15,"provisorisch"
"2023-01-22T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.24,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.29,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.07,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",10.14,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.01,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",29.08,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",21.58,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",16.17,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",40.68,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-23T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11970.55,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",25.68,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",16.14,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.36,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",28.36,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.61,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",16.26,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",39.84,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-23T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9808.82,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",24.21,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",14.59,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",23.93,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",26.34,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",19.4,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.74,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",36.32,"provisorisch"
"2023-01-23T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-23T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-23T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-23T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-23T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",35.37,"provisorisch"
"2023-01-23T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",44.68,"provisorisch"
"2023-01-23T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.16,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.35,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",25.74,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",15.17,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",25.96,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",16.93,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.5,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",14.62,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",29.07,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-24T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",12416.98,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",30.75,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",18.4,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",30.59,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",16.95,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.08,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.58,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",26.39,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-24T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10644.11,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.67,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.44,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",29.21,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",14.99,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.37,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",12.98,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",26.41,"provisorisch"
"2023-01-24T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-24T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-24T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-24T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-24T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",25,"provisorisch"
"2023-01-24T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",30.29,"provisorisch"
"2023-01-24T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.32,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",19.04,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",11.11,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.37,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",26.49,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.45,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.99,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",34.17,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-25T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10774,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",32.72,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",22.73,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",27.71,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",23.49,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",20.72,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",13.86,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",29.61,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-25T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10806.9,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",21.83,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",21.81,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",25.25,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",14.99,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.72,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",32.61,"provisorisch"
"2023-01-25T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-25T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2023-01-25T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2023-01-25T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2023-01-25T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",32.14,"provisorisch"
"2023-01-25T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",36.5,"provisorisch"
"2023-01-25T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.18,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.31,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",22.61,"provisorisch"
"2023-01-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.62,"provisorisch"
