date,station,quartier,temperature
2022-12-04T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,6.62
2022-12-04T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,6.6
2022-12-05T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,4.29
2022-12-05T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,3.74
2022-12-05T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,4.01
2022-12-06T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,4.29
2022-12-06T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,4.54
2022-12-06T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,4.13
2022-12-07T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,3.83
2022-12-07T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,4.41
2022-12-07T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,3.83
2022-12-08T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,2.35
2022-12-08T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,2.01
2022-12-08T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,1.59
2022-12-09T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,2.19
2022-12-09T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,1.73
2022-12-09T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,1.59
2022-12-10T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,-0.2
2022-12-10T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,-0.24
2022-12-10T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,-0.99
2022-12-11T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,-2.54
2022-12-11T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,-2.62
2022-12-11T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,-2.81
2022-12-12T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,-2.99
2022-12-12T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,-3.43
2022-12-12T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,NA
2022-12-13T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,4.94
2022-12-13T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,4.96
2022-12-13T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,NA
2022-12-14T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,4.24
2022-12-14T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,4
2022-12-14T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,3.7
2022-12-15T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,1.58
2022-12-15T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,1.07
2022-12-15T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,0.91
2022-12-16T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,-0.51
2022-12-16T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,-0.46
2022-12-16T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,-0.98
2022-12-17T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,0.15
2022-12-17T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,0.03
2022-12-17T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,-0.04
2022-12-18T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,5.07
2022-12-18T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,5.23
2022-12-18T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,4.17
2022-12-19T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.56
2022-12-19T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,8.53
2022-12-19T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,8.09
2022-12-20T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,10.7
2022-12-20T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,10.66
2022-12-20T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.32
2022-12-21T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.36
2022-12-21T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.72
2022-12-21T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,12.22
2022-12-22T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,13.39
2022-12-22T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,13.75
2022-12-22T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,12.98
2022-12-23T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,12.71
2022-12-23T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.77
2022-12-23T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,12.27
2022-12-24T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.72
2022-12-24T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.07
2022-12-24T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.56
2022-12-25T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,11.58
2022-12-25T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,12.13
2022-12-25T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,11.17
2022-12-26T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,8.8
2022-12-26T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,8.45
2022-12-26T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,7.97
2022-12-27T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,9.43
2022-12-27T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,9.7
2022-12-27T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,9.3
2022-12-28T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,11.39
2022-12-28T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,11.85
2022-12-28T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,11.54
2022-12-29T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,11.36
2022-12-29T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,11.64
2022-12-29T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,10.25
2022-12-31T23:00:00Z,Zch_Stampfenbachstrasse,Rathaus,14.91
2022-12-31T23:00:00Z,Zch_Schimmelstrasse,Sihlfeld,15.43
2022-12-31T23:00:00Z,Zch_Rosengartenstrasse,Wipkingen,15.38
