stn;time;ths2dndv;qths2dndv;th9120dv;qth9120dv;ths200dx;qths200dx;ths200d0;qths200d0;tre200nx;qtre200nx;tre200nn;qtre200nn;tre200dv;qtre200dv;t24200ds;qt24200ds;t18200ds;qt18200ds
SMA;19940529;2.2;0;-1.9;0;18.1;0;13.3;0;13.6;0;11.5;0;-0.6;0;12.4;0;13.5;0
SMA;19940530;0.3;0;-2.9;0;15.4;0;12.4;0;13.7;0;10.5;0;-1.6;0;9.5;0;14.1;0
SMA;19940531;-1.2;0;-0.5;0;21.9;0;14.9;0;20.7;0;8.1;0;0.8;0;13.5;0;21.3;0
SMA;19940601;2.1;0;3.7;0;27.5;0;19.4;0;23.0;0;11.6;0;5.3;0;18.4;0;23.3;0
SMA;19940602;3.0;0;2.5;0;26.6;0;18.3;0;18.5;0;15.2;0;4.2;0;13.0;0;18.6;0
SMA;19940603;1.2;0;-0.7;0;20.6;0;15.2;0;18.2;0;11.4;0;1.0;0;11.6;0;18.3;0
SMA;19940604;-0.3;0;-4.4;0;15.1;0;11.6;0;11.7;0;9.7;0;-2.6;0;10.0;0;11.8;0
SMA;19940605;-3.0;0;-7.0;0;10.8;0;9.1;0;10.0;0;8.4;0;-5.1;0;9.1;0;9.8;0
SMA;19940606;-4.0;0;-5.0;0;14.4;0;11.2;0;14.0;0;5.9;0;-3.1;0;11.1;0;13.9;0
SMA;19940607;0.8;0;-0.8;0;22.0;0;15.5;0;20.1;0;10.8;0;1.2;0;13.1;0;21.2;0
SMA;19940608;1.1;0;1.5;0;26.6;0;17.9;0;20.3;0;11.2;0;3.5;0;12.9;0;20.1;0
SMA;19940609;-2.1;0;-6.4;0;12.8;0;10.2;0;10.6;0;9.7;0;-4.3;0;8.1;0;10.6;0
SMA;19940610;-3.9;0;-7.2;0;13.1;0;9.5;0;10.1;0;6.4;0;-5.1;0;7.9;0;10.2;0
SMA;19940611;-3.6;0;-8.5;0;10.1;0;8.3;0;9.2;0;7.6;0;-6.4;0;8.3;0;9.3;0
SMA;19940612;-2.2;0;-5.7;0;14.0;0;11.2;0;13.7;0;8.0;0;-3.5;0;9.2;0;13.7;0
SMA;19940613;-2.6;0;-3.0;0;18.7;0;13.9;0;17.2;0;8.0;0;-0.8;0;11.3;0;17.1;0
SMA;19940614;0.2;0;-1.5;0;20.4;0;15.5;0;18.8;0;10.9;0;0.7;0;13.5;0;18.5;0
SMA;19940615;-0.2;0;0.4;0;23.6;0;17.5;0;20.8;0;10.6;0;2.6;0;16.1;0;21.1;0
SMA;19940616;1.0;0;0.9;0;23.7;0;18.1;0;20.7;0;11.9;0;3.1;0;14.8;0;20.9;0
SMA;19940617;0.6;0;0.0;0;23.1;0;17.3;0;21.1;0;11.5;0;2.2;0;13.8;0;21.0;0
SMA;19940618;0.5;0;2.9;0;28.0;0;20.3;0;26.2;0;11.5;0;5.1;0;19.2;0;26.4;0
SMA;19940619;2.9;0;2.7;0;26.9;0;20.2;0;22.6;0;16.4;0;4.9;0;14.2;0;23.1;0
SMA;19940620;1.7;0;-3.5;0;15.1;0;14.1;0;14.1;0;14.0;0;-1.3;0;13.1;0;14.1;0
SMA;19940621;1.2;0;-0.4;0;21.9;0;17.2;0;21.1;0;12.5;0;1.8;0;15.2;0;21.3;0
SMA;19940622;2.7;0;2.3;0;26.2;0;20.0;0;23.3;0;14.1;0;4.5;0;17.7;0;22.9;0
SMA;19940623;5.0;0;2.7;0;25.3;0;20.5;0;23.6;0;16.5;0;5.0;0;17.2;0;23.5;0
SMA;19940624;3.0;0;3.5;0;28.0;0;21.4;0;23.9;0;14.6;0;5.8;0;21.1;0;24.1;0
SMA;19940625;4.5;0;3.8;0;28.9;0;21.7;0;24.0;0;16.9;0;6.0;0;16.7;0;24.4;0
SMA;19940626;3.9;0;1.5;0;24.8;0;19.5;0;23.3;0;15.7;0;3.7;0;18.7;0;23.7;0
SMA;19940627;5.3;0;3.4;0;28.5;0;21.5;0;21.9;0;17.1;0;5.7;0;19.6;0;21.6;0
SMA;19940628;5.2;0;3.8;0;27.5;0;22.0;0;25.1;0;17.1;0;6.1;0;20.1;0;25.5;0
SMA;19940629;5.8;0;4.2;0;28.3;0;22.4;0;22.7;0;17.8;0;6.4;0;19.5;0;23.1;0
SMA;19940630;4.6;0;4.4;0;28.5;0;22.7;0;25.9;0;16.7;0;6.6;0;19.9;0;26.8;0
SMA;19940701;5.4;0;4.2;0;28.7;0;22.6;0;26.1;0;17.7;0;6.5;0;19.1;0;27.2;0
SMA;19940702;5.5;0;6.1;0;31.3;0;24.6;0;29.0;0;17.9;0;8.4;0;21.2;0;29.0;0
SMA;19940703;6.6;0;7.2;0;32.9;0;25.7;0;30.6;0;19.0;0;9.5;0;23.5;0;30.1;0
SMA;19940704;5.0;0;6.4;0;32.3;0;25.0;0;27.7;0;20.4;0;8.7;0;17.5;0;27.7;0
SMA;19940705;4.9;0;2.7;0;26.8;0;21.3;0;24.6;0;17.5;0;4.9;0;19.9;0;24.6;0
SMA;19940706;4.6;0;2.4;0;25.7;0;21.1;0;22.8;0;17.2;0;4.7;0;17.9;0;22.7;0
SMA;19940707;2.2;0;-2.2;0;19.3;0;16.5;0;17.5;0;14.9;0;0.0;0;15.8;0;17.7;0
SMA;19940708;1.4;0;-1.7;0;20.6;0;17.1;0;19.0;0;14.2;0;0.6;0;15.5;0;20.0;0
SMA;19940709;1.6;0;-1.1;0;22.4;0;17.7;0;21.2;0;14.4;0;1.1;0;15.4;0;21.2;0
SMA;19940710;-0.2;0;0.1;0;25.1;0;18.9;0;22.0;0;12.7;0;2.3;0;15.5;0;22.6;0
SMA;19940711;-0.2;0;1.3;0;26.8;0;20.2;0;24.2;0;12.7;0;3.5;0;16.3;0;24.9;0
SMA;19940712;1.1;0;2.4;0;28.2;0;21.3;0;26.0;0;14.1;0;4.6;0;18.5;0;26.5;0
SMA;19940713;3.0;0;2.9;0;29.8;0;21.9;0;21.7;0;16.0;0;5.1;0;18.7;0;25.9;0
SMA;19940714;4.1;0;1.7;0;26.5;0;20.7;0;22.1;0;17.2;0;3.9;0;19.6;0;22.2;0
SMA;19940715;3.3;0;2.6;0;27.0;0;21.6;0;25.0;0;16.4;0;4.8;0;17.9;0;25.3;0
SMA;19940716;2.6;0;3.5;0;28.9;0;22.6;0;26.4;0;15.7;0;5.8;0;20.6;0;26.9;0
SMA;19940717;4.7;0;4.6;0;29.8;0;23.7;0;26.9;0;17.9;0;6.9;0;21.8;0;27.1;0
SMA;19940718;3.0;0;0.5;0;24.2;0;19.6;0;19.6;0;19.1;0;2.7;0;16.2;0;19.3;0
SMA;19940719;2.7;0;-1.5;0;22.9;0;17.7;0;17.7;0;16.1;0;0.8;0;15.9;0;17.6;0
SMA;19940720;1.4;0;-2.7;0;18.5;0;16.5;0;18.1;0;15.3;0;-0.4;0;16.3;0;17.9;0
SMA;19940721;2.2;0;-0.1;0;24.1;0;19.1;0;23.1;0;15.5;0;2.2;0;17.3;0;22.6;0
SMA;19940722;2.0;0;2.0;0;27.6;0;21.2;0;24.7;0;15.3;0;4.3;0;18.1;0;25.3;0
SMA;19940723;2.5;0;1.9;0;27.4;0;21.2;0;23.5;0;15.8;0;4.3;0;18.0;0;23.5;0
SMA;19940724;3.7;0;3.5;0;29.2;0;22.8;0;26.3;0;17.0;0;5.9;0;20.5;0;26.7;0
SMA;19940725;5.2;0;4.1;0;29.7;0;23.4;0;26.2;0;18.7;0;6.5;0;19.0;0;26.3;0
SMA;19940726;4.0;0;3.7;0;29.7;0;23.0;0;26.8;0;17.3;0;6.1;0;19.9;0;27.2;0
SMA;19940727;4.2;0;4.7;0;30.9;0;24.0;0;26.2;0;17.5;0;7.1;0;21.0;0;26.4;0
SMA;19940728;5.1;0;4.3;0;31.5;0;23.7;0;24.9;0;18.4;0;6.8;0;19.8;0;25.2;0
SMA;19940729;5.3;0;4.1;0;29.5;0;23.5;0;25.9;0;18.6;0;6.6;0;21.7;0;26.2;0
SMA;19940730;6.6;0;4.0;0;29.1;0;23.4;0;25.0;0;19.9;0;6.5;0;20.3;0;25.1;0
SMA;19940731;3.9;0;2.6;0;30.9;0;22.0;0;20.9;0;18.3;0;5.2;0;17.2;0;20.5;0
SMA;19940801;2.5;0;-0.5;0;22.9;0;18.9;0;18.0;0;16.5;0;2.1;0;16.0;0;18.0;0
SMA;19940802;1.4;0;0.9;0;26.8;0;20.3;0;24.7;0;14.6;0;3.5;0;18.1;0;24.7;0
SMA;19940803;3.2;0;4.1;0;31.0;0;23.5;0;28.3;0;16.4;0;6.7;0;20.8;0;28.5;0
SMA;19940804;4.5;0;5.8;0;32.8;0;25.2;0;29.3;0;17.6;0;8.4;0;22.3;0;30.0;0
SMA;19940805;6.9;0;7.0;0;33.3;0;26.4;0;29.4;0;20.0;0;9.7;0;23.5;0;29.8;0
SMA;19940806;5.6;0;4.9;0;32.1;0;24.3;0;21.1;0;21.0;0;7.6;0;18.7;0;20.0;0
SMA;19940807;3.5;0;2.4;0;31.2;0;21.7;0;22.6;0;17.6;0;5.0;0;17.2;0;22.9;0
SMA;19940808;3.1;0;0.5;0;25.1;0;19.8;0;21.9;0;16.1;0;3.2;0;18.0;0;21.9;0
SMA;19940809;2.7;0;2.4;0;29.1;0;21.7;0;25.1;0;15.7;0;5.2;0;20.2;0;25.8;0
SMA;19940810;2.2;0;0.9;0;28.3;0;20.1;0;18.0;0;17.6;0;3.6;0;15.1;0;17.9;0
SMA;19940811;1.6;0;-0.8;0;24.2;0;18.4;0;19.6;0;14.5;0;2.0;0;15.3;0;19.7;0
SMA;19940812;1.4;0;-3.0;0;19.9;0;16.1;0;17.9;0;14.4;0;-0.2;0;14.3;0;18.3;0
SMA;19940813;0.4;0;-2.1;0;22.8;0;16.9;0;16.6;0;14.2;0;0.6;0;13.7;0;17.1;0
SMA;19940814;-0.7;0;-2.7;0;21.6;0;16.3;0;18.9;0;12.1;0;0.1;0;14.2;0;18.8;0
SMA;19940815;-2.0;0;-2.7;0;21.8;0;16.2;0;19.3;0;10.7;0;0.0;0;12.9;0;19.9;0
SMA;19940816;-2.6;0;-0.7;0;25.2;0;18.1;0;21.7;0;10.1;0;2.0;0;17.7;0;22.8;0
SMA;19940817;-0.6;0;-2.3;0;19.9;0;16.4;0;18.5;0;15.6;0;0.4;0;12.3;0;18.2;0
SMA;19940818;-0.9;0;-3.7;0;20.4;0;15.0;0;17.9;0;11.7;0;-0.9;0;14.5;0;18.1;0
SMA;19940819;0.6;0;-1.3;0;20.6;0;17.3;0;18.7;0;13.1;0;1.5;0;18.0;0;19.3;0
SMA;19940820;3.3;0;2.0;0;26.1;0;20.5;0;23.0;0;15.8;0;4.7;0;17.1;0;23.2;0
SMA;19940821;2.7;0;2.8;0;27.2;0;21.2;0;23.3;0;15.1;0;5.5;0;18.8;0;23.8;0
SMA;19940822;4.8;0;3.9;0;28.2;0;22.1;0;23.4;0;17.1;0;6.5;0;20.3;0;23.8;0
SMA;19940823;4.2;0;3.9;0;28.4;0;22.0;0;23.5;0;17.7;0;6.4;0;18.1;0;24.0;0
SMA;19940824;2.0;0;-0.6;0;19.8;0;17.4;0;18.7;0;16.5;0;1.9;0;14.3;0;18.6;0
SMA;19940825;0.1;0;-3.5;0;17.3;0;14.4;0;14.8;0;12.3;0;-1.0;0;13.9;0;14.9;0
SMA;19940826;1.5;0;-1.2;0;21.3;0;16.6;0;16.8;0;13.3;0;1.3;0;15.5;0;16.6;0
SMA;19940827;1.5;0;0.6;0;24.1;0;18.2;0;20.7;0;13.5;0;3.0;0;15.5;0;21.1;0
SMA;19940828;2.7;0;1.2;0;23.2;0;18.7;0;20.8;0;14.6;0;3.6;0;16.4;0;21.3;0
SMA;19940829;2.3;0;-0.8;0;20.5;0;16.5;0;17.3;0;14.2;0;1.5;0;15.0;0;17.7;0
SMA;19940830;-0.3;0;0.0;0;22.9;0;17.2;0;20.6;0;11.5;0;2.3;0;16.8;0;20.9;0
SMA;19940831;3.3;0;0.6;0;22.9;0;17.6;0;16.8;0;15.0;0;2.8;0;16.1;0;16.8;0
SMA;19940901;3.0;0;0.2;0;20.8;0;16.9;0;16.7;0;14.6;0;2.2;0;15.5;0;16.7;0
SMA;19940902;1.3;0;-1.9;0;16.5;0;14.6;0;14.0;0;13.2;0;0.0;0;12.8;0;14.0;0
SMA;19940903;0.2;0;-2.1;0;18.1;0;14.2;0;15.3;0;12.5;0;-0.3;0;12.1;0;15.5;0
SMA;19940904;-1.5;0;-1.6;0;20.4;0;14.6;0;15.9;0;9.8;0;0.2;0;12.8;0;16.8;0
SMA;19940905;0.0;0;0.7;0;22.1;0;16.7;0;18.5;0;11.2;0;2.4;0;15.0;0;18.7;0
SMA;19940906;2.8;0;3.1;0;24.1;0;18.9;0;21.8;0;13.9;0;4.7;0;19.0;0;21.9;0
SMA;19940907;2.8;0;1.8;0;22.5;0;17.5;0;15.2;0;15.9;0;3.4;0;14.4;0;15.7;0
SMA;19940908;-0.3;0;-2.0;0;15.9;0;13.5;0;12.3;0;13.2;0;-0.5;0;10.7;0;12.2;0
SMA;19940909;-1.2;0;-1.4;0;18.6;0;13.9;0;14.8;0;9.7;0;0.0;0;11.9;0;15.1;0
SMA;19940910;-0.3;0;-0.6;0;19.4;0;14.6;0;16.5;0;10.5;0;0.8;0;14.6;0;16.7;0
SMA;19940911;3.6;0;1.4;0;20.2;0;16.4;0;14.9;0;13.0;0;2.8;0;14.4;0;15.4;0
SMA;19940912;3.0;0;0.6;0;19.0;0;15.5;0;16.3;0;13.6;0;2.0;0;14.1;0;15.2;0
SMA;19940913;1.2;0;-0.4;0;17.5;0;14.3;0;13.7;0;13.5;0;1.0;0;11.7;0;14.0;0
SMA;19940914;-1.5;0;-2.2;0;14.7;0;12.4;0;11.6;0;11.5;0;-0.8;0;9.0;0;10.8;0
SMA;19940915;-2.5;0;-4.5;0;13.1;0;9.9;0;9.9;0;8.6;0;-3.2;0;7.8;0;9.9;0
SMA;19940916;-2.4;0;-4.1;0;15.1;0;10.2;0;10.1;0;7.8;0;-2.7;0;8.4;0;10.0;0
SMA;19940917;-5.0;0;-6.5;0;10.4;0;7.6;0;6.6;0;7.5;0;-5.2;0;5.9;0;6.3;0
SMA;19940918;-6.3;0;-7.0;0;9.6;0;7.0;0;7.8;0;3.7;0;-5.7;0;7.5;0;7.5;0
SMA;19940919;-4.3;0;-4.9;0;13.7;0;8.9;0;8.6;0;6.8;0;-3.6;0;5.7;0;8.9;0
SMA;19940920;-5.0;0;-4.4;0;13.3;0;9.3;0;11.4;0;4.8;0;-3.1;0;10.1;0;11.2;0
SMA;19940921;0.0;0;-1.2;0;15.4;0;12.4;0;13.7;0;9.7;0;0.2;0;11.3;0;13.7;0
SMA;19940922;-1.3;0;-2.0;0;14.6;0;11.4;0;12.5;0;8.3;0;-0.7;0;12.0;0;12.7;0
SMA;19940923;1.3;0;3.0;0;22.3;0;16.3;0;18.2;0;10.8;0;4.4;0;15.4;0;18.7;0
SMA;19940924;4.1;0;4.2;0;21.8;0;17.3;0;18.2;0;13.5;0;5.6;0;14.5;0;17.1;0
SMA;19940925;4.5;0;3.3;0;20.4;0;16.3;0;15.8;0;14.1;0;4.8;0;13.8;0;16.3;0
SMA;19940926;2.8;0;1.1;0;15.0;0;14.0;0;14.7;0;12.0;0;2.6;0;14.3;0;14.5;0
SMA;19940927;3.8;0;2.4;0;19.3;0;15.1;0;15.1;0;13.4;0;3.9;0;13.4;0;15.0;0
SMA;19940928;2.5;0;1.5;0;16.9;0;14.1;0;15.1;0;11.8;0;3.1;0;11.4;0;14.9;0
SMA;19940929;1.6;0;0.1;0;16.0;0;12.6;0;13.2;0;10.4;0;1.8;0;12.7;0;13.1;0
SMA;19940930;3.3;0;1.3;0;16.8;0;13.7;0;14.0;0;11.7;0;3.0;0;13.7;0;13.9;0
SMA;19941001;5.0;0;4.1;0;21.1;0;16.2;0;17.0;0;13.3;0;5.6;0;14.3;0;17.0;0
SMA;19941002;6.1;0;4.8;0;20.7;0;16.8;0;17.0;0;14.3;0;6.4;0;15.0;0;16.8;0
SMA;19941003;1.5;0;1.6;0;16.1;0;13.5;0;13.5;0;14.8;0;3.3;0;9.8;0;13.4;0
SMA;19941004;-4.4;0;-4.5;0;10.1;0;7.3;0;5.7;0;8.6;0;-2.7;0;3.7;0;5.7;0
SMA;19941005;-5.3;0;-6.1;0;10.1;0;5.5;0;6.3;0;2.7;0;-4.4;0;3.4;0;6.0;0
SMA;19941006;-6.2;0;-6.3;0;10.2;0;5.2;0;5.1;0;1.7;0;-4.6;0;2.1;0;4.9;0
SMA;19941007;-7.3;0;-8.1;0;8.4;0;3.3;0;3.7;0;0.5;0;-6.3;0;1.8;0;3.5;0
SMA;19941008;-6.0;0;-7.1;0;7.3;0;4.1;0;4.3;0;1.0;0;-5.3;0;3.6;0;4.0;0
SMA;19941009;-5.4;0;-3.7;0;14.6;0;7.4;0;8.2;0;2.5;0;-1.8;0;5.1;0;8.2;0
SMA;19941010;-4.7;0;-3.1;0;15.3;0;7.9;0;8.6;0;2.7;0;-1.1;0;5.7;0;8.9;0
SMA;19941011;-3.4;0;-1.4;0;16.8;0;9.4;0;11.0;0;3.9;0;0.6;0;8.5;0;11.4;0
SMA;19941012;0.6;0;1.2;0;17.7;0;11.9;0;13.4;0;7.7;0;3.3;0;9.4;0;13.3;0
SMA;19941013;-0.2;0;-0.3;0;16.6;0;10.2;0;11.2;0;7.2;0;1.8;0;7.0;0;10.8;0
SMA;19941014;-0.9;0;0.8;0;17.5;0;11.2;0;12.4;0;6.0;0;3.0;0;9.8;0;12.5;0
SMA;19941015;1.1;0;1.1;0;17.6;0;11.3;0;11.8;0;7.8;0;3.3;0;9.6;0;11.9;0
SMA;19941016;1.4;0;0.7;0;16.5;0;10.8;0;11.6;0;8.0;0;3.0;0;10.0;0;11.1;0
SMA;19941017;-0.7;0;-1.2;0;10.8;0;8.7;0;6.8;0;9.8;0;1.1;0;5.9;0;6.9;0
SMA;19941018;-0.9;0;-3.3;0;7.4;0;6.5;0;7.1;0;5.4;0;-0.9;0;6.3;0;7.2;0
SMA;19941019;-0.5;0;-1.9;0;12.0;0;7.7;0;8.1;0;5.8;0;0.5;0;5.9;0;7.8;0
SMA;19941020;-0.6;0;-0.5;0;13.0;0;9.0;0;10.4;0;5.4;0;2.0;0;7.3;0;10.7;0
SMA;19941021;0.0;0;0.0;0;14.1;0;9.3;0;9.8;0;5.8;0;2.5;0;8.0;0;10.1;0
SMA;19941022;1.0;0;1.3;0;14.1;0;10.4;0;14.0;0;6.7;0;3.8;0;13.2;0;10.6;0
SMA;19941023;3.4;0;2.0;0;13.1;0;11.0;0;11.1;0;10.4;0;4.6;0;10.4;0;10.6;0
SMA;19941024;0.9;0;0.8;0;12.8;0;9.6;0;9.0;0;8.9;0;3.4;0;6.7;0;8.9;0
SMA;19941025;1.6;0;1.0;0;14.2;0;9.6;0;10.2;0;6.3;0;3.6;0;8.0;0;12.4;0
SMA;19941026;0.4;0;-1.3;0;9.3;0;7.2;0;7.7;0;6.4;0;1.3;0;7.6;0;7.7;0
SMA;19941027;1.1;0;-0.1;0;12.2;0;8.2;0;8.3;0;6.4;0;2.5;0;6.3;0;8.1;0
SMA;19941028;0.4;0;-2.1;0;7.1;0;6.0;0;6.1;0;5.1;0;0.5;0;5.7;0;5.6;0
SMA;19941029;1.0;0;-0.1;0;10.7;0;7.8;0;9.8;0;5.4;0;2.5;0;8.9;0;8.3;0
SMA;19941030;4.1;0;4.0;0;14.4;0;11.8;0;14.0;0;7.7;0;6.6;0;11.8;0;13.8;0
SMA;19941031;6.7;0;7.0;0;19.5;0;14.6;0;14.7;0;11.1;0;9.5;0;12.6;0;14.2;0
SMA;19941101;2.1;0;2.7;0;13.8;0;9.9;0;8.6;0;12.0;0;4.9;0;6.0;0;8.6;0
SMA;19941102;1.5;0;0.0;0;8.1;0;7.0;0;8.0;0;5.2;0;2.1;0;7.2;0;7.8;0
SMA;19941103;3.4;0;0.8;0;8.8;0;7.6;0;7.8;0;7.2;0;2.9;0;7.1;0;7.8;0
SMA;19941104;2.5;0;0.8;0;9.6;0;7.5;0;10.4;0;6.0;0;3.0;0;8.0;0;8.2;0
SMA;19941105;4.3;0;4.7;0;16.1;0;11.2;0;11.9;0;7.5;0;6.8;0;10.2;0;10.8;0
SMA;19941106;6.0;0;3.5;0;10.7;0;9.8;0;9.4;0;9.3;0;5.6;0;9.4;0;9.4;0
SMA;19941107;4.5;0;3.4;0;12.1;0;9.5;0;8.4;0;9.0;0;5.4;0;7.5;0;8.4;0
SMA;19941108;2.4;0;0.8;0;8.5;0;6.8;0;7.7;0;5.2;0;2.9;0;6.3;0;7.7;0
SMA;19941109;2.8;0;0.3;0;6.6;0;6.1;0;7.9;0;5.7;0;2.3;0;6.6;0;6.3;0
SMA;19941110;4.1;0;2.2;0;8.8;0;7.8;0;7.9;0;6.3;0;4.2;0;7.2;0;7.8;0
SMA;19941111;4.6;0;1.9;0;8.2;0;7.4;0;7.7;0;6.8;0;3.9;0;7.5;0;7.4;0
SMA;19941112;4.5;0;2.5;0;11.2;0;7.8;0;7.7;0;6.9;0;4.4;0;7.3;0;6.6;0
SMA;19941113;4.6;0;2.5;0;9.2;0;7.7;0;8.4;0;6.6;0;4.5;0;7.6;0;8.4;0
SMA;19941114;4.8;0;3.5;0;11.0;0;8.5;0;10.5;0;6.5;0;5.4;0;9.0;0;9.6;0
SMA;19941115;5.3;0;6.2;0;14.5;0;11.1;0;11.9;0;6.8;0;8.1;0;11.7;0;11.4;0
SMA;19941116;5.0;0;4.5;0;11.8;0;9.2;0;8.8;0;8.4;0;6.3;0;7.1;0;8.7;0
SMA;19941117;4.0;0;2.3;0;9.4;0;6.9;0;6.9;0;5.6;0;4.1;0;6.5;0;5.9;0
SMA;19941118;3.2;0;1.8;0;8.5;0;6.2;0;6.5;0;5.5;0;3.5;0;5.3;0;4.6;0
SMA;19941119;4.2;0;3.5;0;9.9;0;7.8;0;10.9;0;4.5;0;5.2;0;9.9;0;9.2;0
SMA;19941120;7.1;0;6.5;0;14.8;0;10.7;0;10.3;0;8.4;0;8.3;0;8.4;0;10.6;0
SMA;19941121;6.1;0;4.7;0;12.3;0;8.7;0;8.5;0;7.0;0;6.4;0;7.8;0;7.7;0
SMA;19941122;6.5;0;4.4;0;9.1;0;8.3;0;9.2;0;7.3;0;6.2;0;9.0;0;9.1;0
SMA;19941123;5.6;0;5.0;0;10.7;0;8.8;0;8.4;0;8.5;0;6.8;0;7.2;0;8.5;0
SMA;19941124;5.3;0;4.5;0;10.9;0;8.1;0;8.6;0;6.2;0;6.2;0;7.9;0;7.9;0
SMA;19941125;6.1;0;4.9;0;10.3;0;8.4;0;8.7;0;7.4;0;6.6;0;6.5;0;8.5;0
SMA;19941126;3.7;0;1.8;0;6.6;0;5.2;0;5.1;0;4.2;0;3.5;0;4.4;0;5.2;0
SMA;19941127;4.0;0;2.5;0;7.2;0;5.8;0;7.0;0;4.0;0;4.3;0;6.0;0;6.9;0
SMA;19941128;4.8;0;2.8;0;7.1;0;6.0;0;6.0;0;5.7;0;4.6;0;4.9;0;6.0;0
SMA;19941129;1.9;0;1.4;0;6.1;0;4.5;0;3.5;0;4.8;0;3.2;0;2.4;0;3.6;0
SMA;19941130;1.8;0;-0.5;0;3.4;0;2.5;0;2.6;0;1.8;0;1.2;0;2.3;0;2.6;0
SMA;19941201;1.4;0;-1.0;0;2.4;0;1.8;0;1.8;0;1.5;0;0.6;0;1.1;0;1.7;0
SMA;19941202;1.3;0;-0.4;0;5.8;0;2.3;0;3.3;0;0.9;0;1.1;0;1.0;0;3.4;0
SMA;19941203;-0.7;0;-2.0;0;3.1;0;0.6;0;8.4;0;-1.2;0;-0.5;0;2.2;0;0.7;0
SMA;19941204;4.2;0;5.3;0;10.3;0;7.8;0;11.2;0;0.3;0;6.8;0;9.1;0;7.7;0
SMA;19941205;7.8;0;6.6;0;11.2;0;9.0;0;9.6;0;6.9;0;8.1;0;8.1;0;8.8;0
SMA;19941206;2.7;0;4.3;0;9.6;0;6.6;0;5.3;0;6.2;0;5.8;0;2.0;0;5.2;0
SMA;19941207;1.0;0;0.6;0;5.3;0;2.8;0;6.0;0;0.2;0;2.1;0;4.4;0;3.3;0
SMA;19941208;4.7;0;4.4;0;8.4;0;6.5;0;8.4;0;3.0;0;5.9;0;6.7;0;8.2;0
SMA;19941209;6.9;0;4.8;0;8.7;0;6.9;0;9.8;0;6.1;0;6.4;0;8.7;0;6.6;0
SMA;19941210;8.7;0;6.7;0;9.8;0;8.7;0;9.6;0;6.5;0;8.3;0;9.4;0;8.6;0
SMA;19941211;9.5;0;8.2;0;12.5;0;10.1;0;10.2;0;8.3;0;9.8;0;8.8;0;10.1;0
SMA;19941212;8.0;0;6.3;0;9.1;0;8.1;0;8.0;0;7.8;0;7.9;0;6.9;0;8.0;0
SMA;19941213;2.8;0;3.1;0;7.0;0;4.9;0;3.9;0;5.4;0;4.8;0;1.5;0;3.6;0
SMA;19941214;1.4;0;1.5;0;5.3;0;3.2;0;2.7;0;1.5;0;3.2;0;0.2;0;2.6;0
SMA;19941215;0.0;0;-1.8;0;1.6;0;-0.2;0;0.7;0;-1.3;0;-0.2;0;-0.9;0;-0.1;0
SMA;19941216;0.4;0;0.2;0;4.0;0;1.8;0;4.0;0;-1.1;0;1.9;0;3.8;0;3.3;0
SMA;19941217;3.6;0;1.8;0;6.2;0;3.3;0;3.3;0;2.4;0;3.5;0;2.4;0;2.8;0
SMA;19941218;2.2;0;1.4;0;5.8;0;2.9;0;4.6;0;1.7;0;3.1;0;2.7;0;2.8;0
SMA;19941219;4.1;0;2.3;0;4.6;0;3.7;0;3.9;0;1.9;0;4.0;0;2.7;0;3.7;0
SMA;19941220;1.9;0;0.3;0;3.1;0;1.7;0;1.4;0;1.4;0;2.1;0;0.4;0;1.6;0
SMA;19941221;-0.1;0;-1.6;0;0.8;0;-0.3;0;-0.2;0;-0.7;0;0.1;0;-1.9;0;-0.3;0
SMA;19941222;-0.1;0;-2.4;0;-0.5;0;-1.1;0;-0.6;0;-1.9;0;-0.6;0;-0.8;0;-0.7;0
SMA;19941223;-1.1;0;-2.7;0;-0.6;0;-1.4;0;-2.1;0;-0.9;0;-0.8;0;-2.9;0;-2.1;0
SMA;19941224;-2.2;0;-4.9;0;-2.8;0;-3.7;0;-3.5;0;-3.6;0;-3.1;0;-4.0;0;-3.9;0
SMA;19941225;-2.0;0;-4.1;0;-1.8;0;-2.9;0;-1.8;0;-4.1;0;-2.2;0;-2.6;0;-2.1;0
SMA;19941226;-1.0;0;-2.2;0;0.6;0;-1.1;0;3.5;0;-3.0;0;-0.4;0;0.6;0;-0.4;0
SMA;19941227;2.2;0;3.9;0;8.6;0;5.0;0;8.1;0;-0.5;0;5.8;0;6.6;0;8.0;0
SMA;19941228;8.2;0;6.7;0;9.7;0;7.8;0;9.2;0;6.1;0;8.6;0;6.3;0;8.8;0
SMA;19941229;6.1;0;5.9;0;10.0;0;7.0;0;10.0;0;4.2;0;7.9;0;7.5;0;7.9;0
SMA;19941230;2.9;0;4.0;0;8.6;0;5.0;0;3.2;0;5.7;0;5.9;0;1.6;0;2.5;0
SMA;19941231;3.6;0;3.1;0;6.0;0;4.1;0;5.7;0;0.7;0;5.0;0;2.0;0;5.0;0
SMA;19950101;0.5;0;0.2;0;3.1;0;1.2;0;-0.6;0;1.9;0;2.1;0;-1.7;0;-0.7;0
SMA;19950102;-1.0;0;-3.5;0;-1.1;0;-2.5;0;-1.8;0;-2.9;0;-1.6;0;-2.0;0;-3.1;0
SMA;19950103;-2.4;0;-4.0;0;-1.6;0;-3.0;0;-3.3;0;-3.4;0;-2.1;0;-4.8;0;-3.5;0
